NO,허가일자,상호,설비용량(KW),설치장소,상태,사업개시일,데이터기준일자
1481,2020-05-01,문가원2호태양광발전소,999.6,제주특별자치도 제주시 구좌읍 한동리 4045-1,사업개시,2024-05-11,2024-06-30
1482,2020-05-15,(주)자연에너지(호근동),932.59,제주특별자치도 서귀포시 호근동 940번지,사업개시,2021-03-22,2024-06-30
1483,2020-05-16,우진2호 태양광발전소,99.6,제주특별자치도 제주시 한림읍 금악리 2608-3,사업개시,2023-10-05,2024-06-30
1484,2020-05-16,이오일 태양광발전소,672.3,제주특별자치도 서귀포시 대정읍 인성리 25-1,사업개시,2021-04-07,2024-06-30
1485,2020-05-16,(주)아르케인베스트,996.3,제주특별자치도 서귀포시 표선면 성읍리 3082번지,사업개시,2022-12-19,2024-06-30
1486,2020-05-16,(주)르네상스1호 발전소,996.3,제주특별자치도 서귀포시 표선면 성읍리 3082번지,사업개시,2022-12-19,2024-06-30
1487,2020-05-16,(주)피닉스2호발전소,996.3,제주특별자치도 서귀포시 표선면 성읍리 3082번지,사업개시,2022-12-19,2024-06-30
1488,2020-05-16,다담5호태양광발전소,99.6,제주특별자치도 제주시 회천동 841번지 .843-1,사업개시,2021-11-22,2024-06-30
1489,2020-05-21,상위미태양광발전소,19.5,제주특별자치도 서귀포시 남원읍 위미리 3427-1,사업개시,2020-08-28,2024-06-30
1490,2020-05-21,유진에너지,911.34,제주특별자치도 서귀포시 표선면 가시리 3492-2 .3493,사업개시,2021-02-05,2024-06-30
1491,2020-05-21,수산태양광발전소,99.6,제주특별자치도 제주시 애월읍 고성리 1522-1 .1522-2.1526-3,사업개시,2021-06-09,2024-06-30
1492,2020-05-27,청운 태양광발전소,96.32,제주특별자치도 제주시 애월읍 수산리 1558번지 .1559.1561,사업개시,2021-05-17,2024-06-30
1493,2020-05-27,주현3호태양광발전소,98.77,제주특별자치도 제주시 조천읍 함덕리 2026-2 2028-5,사업개시,2020-10-20,2024-06-30
1494,2020-05-27,표선 태양광발전소,275.4,제주특별자치도 서귀포시 표선면 가시리 706번지,사업개시,2023-05-24,2024-06-30
1495,2020-05-27,청수태양광발전소 1호,99.9,제주특별자치도 제주시 한경면 청수리 632-6,사업개시,2023-12-08,2024-06-30
1496,2020-05-27,청수태양광발전소 2호,49.21,제주특별자치도 제주시 한경면 청수리 632-5,사업개시,2023-12-08,2024-06-30
1497,2020-05-27,청수태양광발전소 3호,99.9,제주특별자치도 제주시 한경면 청수리 632번지,사업개시,2023-12-08,2024-06-30
1498,2020-06-03,썬파워태양광발전소,302.4,제주특별자치도 서귀포시 안덕면 덕수리 1360-4 .1362.1364,사업개시,2021-08-31,2024-06-30
1499,2020-06-03,해안동2호 태양광발전소,499.28,제주특별자치도 제주시 해안동 1513번지,사업개시,2020-08-28,2024-06-30
1500,2020-06-03,이든 태양광발전소,99.84,제주특별자치도 서귀포시 표선면 세화리 706-2,사업개시,2020-11-24,2024-06-30
1501,2020-06-03,이수 태양광발전소,99.84,제주특별자치도 서귀포시 표선면 세화리 706번지,사업개시,2020-11-24,2024-06-30
1502,2020-06-03,제이엠테크 태양광발전소,769.98,제주특별자치도 제주시 한림읍 월림리 728번지 734.736-1.736-2,사업개시,2021-07-12,2024-06-30
1503,2020-06-03,에스플래닛 제주1호태양광발전소,1976.4,제주특별자치도 서귀포시 남원읍 의귀리 162-1 .164-7.164-12.171-1.178.178-3.184,사업개시,2021-08-27,2024-06-30
1504,2020-06-03,금한4호 태양광발전소,493.52,제주특별자치도 제주시 한림읍 금악리 2533번지 .2549-5.2540-5,사업개시,2023-11-20,2024-06-30
1505,2020-06-03,한창태양광발전소,298.8,제주특별자치도 서귀포시 안덕면 상창리 1189-1,사업개시,2020-12-01,2024-06-30
1506,2020-06-12,경영태양광발전소,996,제주특별자치도 제주시 한림읍 상대리 2320번지 .2343.2344,사업개시,2021-01-05,2024-06-30
1507,2020-06-15,문가원1호 태양광발전소,999.6,제주특별자치도 제주시 조천읍 함덕리 62번지 .63.산59-1,사업개시,2024-05-28,2024-06-30
1508,2020-06-15,감사발전소,99.6,제주특별자치도 제주시 조천읍 와흘리 535번지,사업개시,2021-01-05,2024-06-30
1509,2020-06-15,나눔발전소,99.6,제주특별자치도 제주시 조천읍 와흘리 535번지,사업개시,2021-01-05,2024-06-30
1510,2020-06-15,희망발전소,99.6,제주특별자치도 제주시 조천읍 와흘리 535번지,사업개시,2021-01-05,2024-06-30
1511,2020-06-15,건혁태양광발전소,415.93,제주특별자치도 제주시 한경면 판포리 152번지 .153-1.153-2.156,사업개시,2023-02-01,2024-06-30
1512,2020-06-23,정광발전소,163.53,제주특별자치도 서귀포시 표선면 가시리 2615번지,사업개시,2023-05-15,2024-06-30
1513,2020-07-06,행복발전소,99.6,제주특별자치도 제주시 조천읍 와흘리 535번지,사업개시,2021-01-05,2024-06-30
1514,2020-07-06,건강 태양광발전소,99.6,제주특별자치도 제주시 조천읍 와흘리 535번지,사업개시,2021-01-05,2024-06-30
1515,2020-07-06,햇살가득2호 태양광발전소,99.6,제주특별자치도 제주시 한림읍 상명리 243번지 외119,사업개시,2020-12-28,2024-06-30
1516,2020-07-06,햇살가득5호태양광발전소,99.6,제주특별자치도 제주시 한림읍 상명리 118번지,사업개시,2020-12-28,2024-06-30
1517,2020-07-06,티앤알3호 태양광발전소,996,제주특별자치도 제주시 한림읍 상대리 2320-1 외2319.2317.2343-1,사업개시,2021-03-09,2024-06-30
1518,2020-07-06,햇살가득4호 태양광발전소,99.6,제주특별자치도 제주시 한림읍 상명리 118번지 외119,사업개시,2020-12-28,2024-06-30
1519,2020-07-06,햇살가득3호태양광발전소,99.6,제주특별자치도 제주시 한림읍 상명리 243번지 .119,사업개시,2020-12-28,2024-06-30
1520,2020-07-09,케이앤더블유에너지2호발전소,99.75,제주특별자치도 제주시 구좌읍 종달리 4369-17,사업개시,2022-03-10,2024-06-30
1521,2020-07-09,태광2호발전소,99.75,제주특별자치도 제주시 구좌읍 종달리 4369-10,사업개시,2022-03-10,2024-06-30
1522,2020-07-09,(유)하람솔라 태양광발전소,497.28,제주특별자치도 제주시 애월읍 봉성리 4450번지 .4433-3.4433-2.4438-1.4438-2.2820.4442.4443-1.4443-3,사업개시,2022-01-20,2024-06-30
1523,2020-07-09,(유)해늘솔라 태양광발전소,455.84,제주특별자치도 제주시 애월읍 봉성리 4438-2 .2820.4442.4443-1.4443-3,사업개시,2022-01-20,2024-06-30
1524,2020-07-09,광명태양광발전소,769.08,제주특별자치도 제주시 한림읍 상대리 2313번지 .2314.2320-1.2319-1.2317,사업개시,2021-11-12,2024-06-30
1525,2020-07-09,함덕태양광발전소,495.72,제주특별자치도 제주시 조천읍 함덕리 3703번지 .3694.3901,사업개시,2021-06-28,2024-06-30
1526,2020-07-09,소길 태양광발전소,99.6,제주특별자치도 제주시 애월읍 장전리 1655-1 .1655-2,사업개시,2023-12-15,2024-06-30
1527,2020-07-09,벤츠2호태양광발전소,99.6,제주특별자치도 제주시 한경면 조수리 740-3,사업개시,2023-12-11,2024-06-30
1528,2020-07-09,셋톰밭2호태양광발전소,99.6,제주특별자치도 제주시 한경면 조수리 2499-2 .3025-1,사업개시,2022-12-05,2024-06-30
1529,2020-07-09,다담6호 태양광발전소,99.6,제주특별자치도 제주시 회천동 848번지,사업개시,2021-11-22,2024-06-30
1530,2020-07-09,서정2호 태양광발전소,498,제주특별자치도 제주시 한림읍 금악리 3124번지 외3127-2,사업개시,2021-10-20,2024-06-30
1531,2020-07-14,애월태양광발전소,910,제주특별자치도 제주시 애월읍 수산리 1558번지 .1559.1561.1564,사업개시,2021-05-17,2024-06-30
1532,2020-07-14,금악그린에너지발전소,893.76,제주특별자치도 제주시 한림읍 금악리 622-1,사업개시,2023-07-18,2024-06-30
1533,2020-07-14,금악솔라발전소,913.92,제주특별자치도 제주시 한림읍 금악리 622-1,사업개시,2023-07-18,2024-06-30
1534,2020-07-17,SK 2호 태양광발전소,202.5,제주특별자치도 서귀포시 대정읍 보성리 1412-1 .1412-4,사업개시,2021-03-22,2024-06-30
1535,2020-07-17,SK 1호태양광발전소,202.5,제주특별자치도 서귀포시 대정읍 보성리 1412-1,사업개시,2021-03-22,2024-06-30
1536,2020-07-17,춘우태양광발전소,833.04,제주특별자치도 제주시 애월읍 광령리 4192번지 .4193,사업개시,2021-04-18,2024-06-30
1537,2020-07-17,SK에너지 제주물류센터 태양광발전소,29.4,제주특별자치도 제주시 일도이동 233-1,사업개시,2020-11-23,2024-06-30
1538,2020-07-31,부미2 태양광발전소,99.96,제주특별자치도 제주시 한경면 저지리 1958번지,사업개시,2024-02-07,2024-06-30
1539,2020-07-31,무릉리 태양광발전소,780.64,제주특별자치도 서귀포시 대정읍 무릉리 1193-3 .1193-1.1195.1481,사업개시,2021-06-01,2024-06-30
1540,2020-08-20,선영태양광발전소,99.36,제주특별자치도 제주시 구좌읍 세화리 1887-3 .1887-4,사업개시,2022-04-26,2024-06-30
1541,2020-08-20,난산리 태양광발전소,497.25,제주특별자치도 서귀포시 성산읍 난산리 2908번지,사업개시,2022-04-18,2024-06-30
1542,2020-08-31,주광태양광발전소,99.96,제주특별자치도 서귀포시 월평동 325번지,사업개시,2021-01-26,2024-06-30
1543,2020-08-31,송욱태양광발전소,914.76,제주특별자치도 제주시 조천읍 교래리 773-2 .762-1,사업개시,2021-12-10,2024-06-30
1544,2020-08-31,일광태양광발전소,22.18,제주특별자치도 제주시 용담이동 2693-1,사업개시,2021-01-21,2024-06-30
1545,2020-08-31,소원2호태양광발전소,69.72,제주특별자치도 제주시 한림읍 상명리 90-3,사업개시,2023-12-11,2024-06-30
1546,2020-09-01,한림태양광발전소,994.08,제주특별자치도 제주시 한림읍 상명리 15번지 .15-1.14-1.14-2.22-2.43-1,사업개시,2023-12-20,2024-06-30
1547,2020-09-01,승민이네태양광발전소,12.18,제주특별자치도 서귀포시 상예동 1757-9,사업개시,2021-01-05,2024-06-30
1548,2020-09-01,동명태양광발전소,371.28,제주특별자치도 제주시 한림읍 상대리 2136번지,사업개시,2023-03-03,2024-06-30
1549,2020-09-21,제주국제컨벤션EV충전스테이션발전소,100.8,제주특별자치도 서귀포시 중문동 2700번지,사업개시,2021-01-04,2024-06-30
1550,2020-09-21,정인그린 태양광발전소,43.2,제주특별자치도 서귀포시 안덕면 동광리 973번지,사업개시,2021-01-26,2024-06-30
1551,2020-09-21,솔라파크 서귀포 한남 3호,299.7,제주특별자치도 서귀포시 남원읍 한남리 177번지,사업개시,2022-11-02,2024-06-30
1552,2020-09-23,용쏠라파워태양광발전소,99.96,제주특별자치도 서귀포시 대정읍 영락리 241번지 .229-4,사업개시,2021-01-20,2024-06-30
1553,2020-09-23,민쏠라파워태양광발전소,99.96,제주특별자치도 서귀포시 대정읍 영락리 241-2 .229-5,사업개시,2021-01-20,2024-06-30
1554,2020-09-23,영쏠라파워태양광발전소,99.96,제주특별자치도 서귀포시 대정읍 영락리 1833번지,사업개시,2021-01-20,2024-06-30
1555,2020-09-23,해비치발전소,348.3,제주특별자치도 서귀포시 남원읍 신흥리 2154-2,사업개시,2022-08-08,2024-06-30
1556,2020-09-23,해사랑태양광발전소,99.96,제주특별자치도 서귀포시 안덕면 동광리 202-1,사업개시,2021-01-26,2024-06-30
1557,2020-09-23,안심2호 태양광발전소,81.9,제주특별자치도 서귀포시 대정읍 영락리 1845번지 .1846,사업개시,2021-01-26,2024-06-30
1558,2020-09-25,성현3태양광발전소,299.04,제주특별자치도 서귀포시 남원읍 위미리 4100-1 .4100-2,사업개시,2021-08-06,2024-06-30
1559,2020-09-25,와이앤케이에너지2호태양광발전소,406.98,제주특별자치도 제주시 구좌읍 한동리 2543번지,사업개시,2021-04-23,2024-06-30
1560,2020-09-25,명도암마을회3호태양광발전소,204,제주특별자치도 제주시 봉개동 270-6,사업개시,2021-03-30,2024-06-30
1561,2020-09-25,상록수2호태양광발전소,99.6,제주특별자치도 제주시 조천읍 신촌리 3006-4 .3004-9,사업개시,2021-05-17,2024-06-30
1562,2020-09-25,상록수1호태양광발전소,99.6,제주특별자치도 제주시 조천읍 신촌리 3004-7,사업개시,2021-05-17,2024-06-30
1563,2020-10-02,제주감귤196호태양광발전소,698.88,제주특별자치도 서귀포시 대정읍 보성리 824-3,사업개시,2021-01-20,2024-06-30
1564,2020-10-02,봉성2호 태양광발전소,99.12,제주특별자치도 제주시 애월읍 봉성리 3928-1,사업개시,2021-12-10,2024-06-30
1565,2020-10-08,다현태양광발전소,91.35,제주특별자치도 제주시 애월읍 장전리 238-1,사업개시,2021-04-08,2024-06-30
1566,2020-10-08,성현1태양광발전소,99.68,제주특별자치도 서귀포시 남원읍 위미리 4100-6 .4100-8,사업개시,2021-08-06,2024-06-30
1567,2020-10-08,성현2태양광발전소,99.68,제주특별자치도 서귀포시 남원읍 위미리 4100-5 .4100-7,사업개시,2021-08-06,2024-06-30
1568,2020-10-08,예담1호태양광발전소,97.44,제주특별자치도 서귀포시 대정읍 일과리 356-5,사업개시,2021-01-20,2024-06-30
1569,2020-10-08,예훈1호태양광발전소,99.96,제주특별자치도 서귀포시 대정읍 일과리 356-1,사업개시,2021-01-20,2024-06-30
1570,2020-10-13,세영4호 태양광발전소,499.84,제주특별자치도 서귀포시 중문동 258번지,사업개시,2021-04-14,2024-06-30
1571,2020-10-13,세영3호태양광발전소,727.76,제주특별자치도 서귀포시 중문동 256번지 .257,사업개시,2021-04-14,2024-06-30
1572,2020-10-13,오성태양광발전소,99.96,제주특별자치도 서귀포시 남원읍 의귀리 1793-2,사업개시,2021-06-14,2024-06-30
1573,2020-10-13,성보2태양광발전소,99.68,제주특별자치도 서귀포시 남원읍 신례리 320-5 553-4,사업개시,2021-07-19,2024-06-30
1574,2020-10-13,성보1태양광발전소,99.68,제주특별자치도 서귀포시 남원읍 신례리 320-1,사업개시,2021-07-19,2024-06-30
1575,2020-10-21,동일1리마을회 태양광발전소,60.06,제주특별자치도 서귀포시 대정읍 동일리 1885번지,사업개시,2021-04-13,2024-06-30
1576,2020-10-21,용욱태양광발전소,99.96,제주특별자치도 제주시 조천읍 신흥리 929-4,사업개시,2021-01-12,2024-06-30
1577,2020-10-21,주연태양광발전소,75.68,제주특별자치도 서귀포시 대정읍 안성리 500-3,사업개시,2021-07-12,2024-06-30
1578,2020-10-21,미인2태양광발전소,75.68,제주특별자치도 서귀포시 대정읍 안성리 500-4,사업개시,2021-07-12,2024-06-30
1579,2020-10-21,도치돌태양광발전소,999,제주특별자치도 제주시 애월읍 어음리 1062번지 .1044.1042.2413.2414.2438,사업개시,2023-02-02,2024-06-30
1580,2020-10-29,해든빌레신흥2호 태양광발전소,99.96,제주특별자치도 서귀포시 남원읍 신흥리 1092-1,사업개시,2022-09-28,2024-06-30
1581,2020-10-29,다올2태양광발전소,99.96,제주특별자치도 서귀포시 안덕면 덕수리 1375번지,사업개시,2021-04-19,2024-06-30
1582,2020-10-29,오름태양광발전소,99.96,제주특별자치도 서귀포시 안덕면 상창리 2733번지,사업개시,2021-04-07,2024-06-30
1583,2020-11-06,(주)태준태양광발전소,499.8,제주특별자치도 제주시 한림읍 금악리 805번지 .850.850-1.854.856,사업개시,2023-03-08,2024-06-30
1584,2020-11-06,강정마을회관태양광발전소,89.64,제주특별자치도 서귀포시 강정동 4362-5,사업개시,2021-04-13,2024-06-30
1585,2020-11-06,강정노인회관태양광발전소,59.76,제주특별자치도 서귀포시 강정동 4362-8,사업개시,2021-04-13,2024-06-30
1586,2020-11-06,주식회사 현진태양광발전소,998.56,제주특별자치도 서귀포시 대정읍 동일리 360번지 .379.380.392.393.394.395.398,사업개시,2021-06-14,2024-06-30
1587,2020-11-06,반디그린1호태양광발전소,499.8,제주특별자치도 제주시 한림읍 금악리 805번지 .850.850-1.854.856,사업개시,2023-03-08,2024-06-30
